Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,35.91,3.54,0.31,30.54,30.95,17.91,17.25,0.0,11.2,15.2
Feb,18.98,32.49,3.4,43.07,27.42,30.2,17.6,0.0,8.04,66.4
Mar,307.68,250.39,8.57,156.17,162.68,94.58,197.34,233.21,116.03,216.2
Apr,315.96,230.45,37.84,353.35,259.58,149.58,310.0,275.21,170.54,221.0
May,350.1,359.18,32.25,227.92,97.08,283.39,320.04,185.1,293.18,397.3
Jun,628.63,742.01,76.66,622.2,574.36,463.65,600.57,1100.92,469.23,584.2
Jul,444.76,654.08,93.35,573.71,449.62,401.02,505.08,1627.79,406.52,688.2
Aug,279.29,499.61,57.88,482.3,399.83,361.96,336.13,716.23,376.71,510.8
Sep,436.36,588.58,67.73,392.1,437.08,385.64,342.14,631.91,392.47,751.9
Oct,38.37,161.36,30.26,199.71,186.14,131.62,139.86,183.11,129.94,203.5
Nov,52.24,24.18,0.75,0.0,24.01,26.97,12.15,23.25,24.38,68.9
Dec,38.42,10.21,0.0,15.38,11.4,15.64,11.47,21.81,5.52,15.1
