Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,28.01,21.32,0.0,0.1,4.7,18.08,17.86,9.1,0.23,0.0
Feb,8.66,6.65,0.0,15.48,8.44,0.0,2.88,7.02,7.63,0.0
Mar,16.16,0.0,0.0,0.1,0.0,6.35,0.0,0.0,10.32,0.0
Apr,7.71,10.74,0.0,31.82,40.64,13.46,34.08,42.19,20.19,0.0
May,38.19,54.36,46.92,0.0,82.64,63.1,23.78,86.2,80.67,48.8
Jun,140.54,106.27,65.49,143.5,160.14,85.54,140.1,159.16,133.58,207.5
Jul,252.42,205.71,103.24,171.41,232.07,186.56,181.89,254.03,219.15,218.9
Aug,166.77,197.25,82.2,246.8,211.26,182.23,179.1,208.74,191.97,257.8
Sep,142.61,156.88,79.87,105.36,176.98,147.19,114.02,179.85,159.0,169.5
Oct,40.8,66.12,21.48,0.0,30.62,53.64,44.37,34.65,53.28,27.2
Nov,8.55,6.18,0.0,0.0,0.67,0.0,0.0,0.2,0.0,0.0
Dec,1.02,2.9,8.23,0.0,0.65,0.0,0.0,3.64,11.74,4.9
