Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.47,0.94,0.13,1.56,0.0,0.08,3.56,0.0,0.55,3.87,4.32,0.0
Feb,0.1,1.56,0.4,0.1,0.71,6.21,0.1,1.3,0.0,0.0,1.3,0.0,0.4
Mar,4.59,10.41,0.74,1.87,6.96,16.89,0.0,0.0,6.35,0.0,0.0,0.0,27.3
Apr,25.36,35.09,3.0,28.72,59.85,12.22,25.59,37.21,16.3,27.35,58.86,13.13,23.4
May,82.12,99.87,62.13,75.94,89.36,66.1,76.43,119.95,70.4,75.98,118.9,70.73,134.1
Jun,76.18,206.95,45.12,84.27,196.56,45.51,88.45,88.41,70.52,88.67,89.02,56.53,72.5
Jul,126.28,238.41,0.0,139.98,242.39,0.0,141.0,117.73,79.57,140.39,110.34,89.98,77.1
Aug,170.15,203.2,81.6,172.15,196.88,103.33,120.67,112.85,100.64,83.32,108.21,93.86,114.3
Sep,150.79,104.64,187.45,74.05,103.94,178.97,152.27,0.0,183.22,141.2,0.0,160.45,91.7
Oct,159.04,146.3,160.44,165.49,147.88,157.69,67.04,76.92,114.71,95.1,82.2,112.6,87.9
Nov,32.2,49.06,1.05,26.37,42.98,1.14,16.06,29.05,34.31,16.32,67.54,27.03,26.4
Dec,1.44,9.14,0.0,1.56,9.36,2.4,5.48,7.82,8.89,6.0,12.83,2.05,1.2
