Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,31.21,89.99,0.0,43.37,97.33,57.36,0.0,72.88,53.24,0.0,66.41,3.6
Feb,12.19,63.26,53.28,16.6,77.75,39.59,142.49,76.71,86.32,140.26,0.0,86.39,71.7
Mar,28.12,58.04,49.48,40.14,79.69,58.23,240.87,24.54,76.17,242.44,32.56,75.43,51.1
Apr,3.1,42.09,0.0,23.74,47.79,26.43,127.23,54.87,72.95,137.64,18.82,80.69,78.1
May,17.09,31.63,19.64,62.67,44.08,7.94,17.9,37.53,46.04,20.26,37.8,59.82,48.9
Jun,58.35,82.18,91.78,55.77,89.57,93.16,86.87,54.42,86.51,87.56,45.91,88.14,154.3
Jul,177.24,213.63,216.49,178.78,206.53,217.8,198.63,197.37,259.39,201.88,203.13,257.37,165.4
Aug,186.28,210.73,156.23,187.38,183.99,159.06,250.03,237.94,160.05,246.87,238.12,176.77,275.0
Sep,145.95,131.25,56.26,128.42,112.47,63.21,153.27,35.24,77.75,154.23,0.0,86.55,279.8
Oct,5.68,14.52,0.98,6.75,9.06,20.6,0.0,0.0,8.29,0.0,0.0,15.08,19.9
Nov,4.82,10.02,0.0,5.53,17.0,0.0,0.0,0.0,16.69,0.0,0.0,1.63,54.8
Dec,18.48,21.16,45.05,7.1,33.23,24.46,37.02,0.0,15.61,27.51,0.0,14.02,13.1
