Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.46,13.97,10.04,0.0,0.0,0.0,1.74,2.28,13.28,0.0
Feb,2.82,3.96,15.94,0.0,9.18,20.58,2.64,4.54,2.2,0.3
Mar,14.43,0.0,7.99,4.1,13.38,13.53,0.0,12.61,6.67,5.7
Apr,40.96,53.0,8.6,40.9,26.17,28.91,49.76,41.4,12.89,70.4
May,56.7,84.41,39.99,114.87,97.15,88.8,90.54,102.73,97.05,54.7
Jun,166.6,125.44,84.74,99.43,162.73,140.2,139.74,224.63,155.61,140.3
Jul,258.71,234.53,103.25,275.96,378.04,252.77,267.41,330.99,259.91,339.3
Aug,306.67,208.47,136.72,178.26,237.84,219.07,238.16,235.67,229.32,195.0
Sep,189.99,152.6,93.38,180.9,199.6,177.42,201.42,195.32,183.39,148.7
Oct,89.46,107.4,50.3,38.75,24.81,96.84,18.66,17.84,103.16,20.1
Nov,0.0,10.06,8.51,5.73,22.06,17.0,9.17,6.51,27.51,0.9
Dec,1.43,6.26,0.0,0.0,4.63,4.47,0.07,7.76,0.0,22.7
