Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.43,15.16,1.12,3.99,14.76,2.27,10.87,22.61,11.19,8.5,7.39,4.39,0.0
Feb,7.66,13.86,0.0,5.19,13.77,2.44,0.37,2.64,8.96,0.61,4.61,0.0,1.4
Mar,5.03,8.94,0.0,4.16,8.42,17.06,2.16,4.92,8.06,0.0,3.14,6.63,0.0
Apr,2.84,5.2,1.63,2.56,9.11,2.45,8.34,4.32,12.4,9.9,0.0,18.75,38.7
May,7.9,13.08,0.0,11.99,13.81,14.1,0.0,11.94,12.4,0.0,11.97,0.13,39.6
Jun,79.67,91.57,46.77,88.61,95.3,62.26,122.72,81.62,43.65,136.7,87.8,68.59,43.3
Jul,352.09,339.67,404.2,354.37,343.74,318.02,386.02,535.44,542.93,421.23,629.69,583.02,170.6
Aug,292.33,287.22,223.12,274.44,283.09,227.81,279.27,216.45,223.45,278.53,239.96,224.01,216.3
Sep,159.98,183.99,82.3,170.59,175.12,92.44,61.06,153.53,109.27,81.8,159.94,96.35,77.3
Oct,38.32,33.47,0.0,38.45,33.21,10.09,12.55,34.18,0.0,13.18,0.0,20.82,0.0
Nov,0.16,8.86,0.85,0.25,9.15,2.74,0.0,3.45,12.12,0.12,4.14,0.0,0.0
Dec,0.54,3.47,0.0,0.87,3.48,0.0,0.78,7.35,8.65,0.8,5.92,4.82,0.0
