Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.78,5.53,12.64,0.0,0.0,0.0,5.9,0.0,0.0,0.0
Feb,1.01,1.67,3.31,0.0,0.0,6.6,0.0,0.0,6.99,0.0
Mar,0.81,2.56,0.0,0.1,0.0,6.73,0.0,0.0,0.0,0.8
Apr,0.33,2.2,3.66,5.0,1.12,0.0,5.27,1.67,8.31,0.0
May,4.05,4.18,8.91,16.99,0.0,0.0,0.0,0.0,0.0,2.5
Jun,86.75,95.93,71.66,156.46,116.25,61.33,146.63,112.05,95.62,139.5
Jul,339.37,327.43,93.22,351.79,350.6,339.01,355.71,406.77,350.6,379.5
Aug,306.41,303.99,90.46,162.01,266.99,252.35,271.78,341.53,254.37,151.5
Sep,54.14,325.78,68.64,131.91,138.84,102.98,145.03,113.01,112.22,82.5
Oct,15.2,23.84,8.69,11.43,26.31,29.48,7.89,31.28,21.6,4.6
Nov,1.17,18.61,20.18,0.0,0.48,19.27,0.0,0.0,12.84,0.0
Dec,5.78,9.37,0.0,0.6,3.43,16.56,14.27,9.02,16.93,0.0
