Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.05,11.77,0.0,22.56,6.5,0.0,7.11,0.0,0.0,0.0
Feb,1.29,4.24,0.0,7.1,8.25,0.0,12.17,13.99,0.0,0.0
Mar,26.25,4.34,16.38,25.94,17.63,25.82,24.29,17.59,4.84,13.5
Apr,52.29,49.0,22.88,35.72,68.09,40.11,38.1,76.21,45.08,71.2
May,144.2,136.16,48.14,118.9,109.87,86.52,118.88,166.18,111.63,180.5
Jun,157.83,159.67,94.28,318.91,224.68,190.15,313.03,176.78,208.14,145.3
Jul,316.3,262.68,151.5,335.86,345.69,282.38,322.88,326.09,296.42,277.5
Aug,353.73,197.06,111.78,605.2,282.47,270.76,254.0,358.24,285.67,293.9
Sep,188.66,160.8,84.67,45.64,182.94,162.52,96.39,110.14,177.1,184.3
Oct,106.98,114.82,39.93,61.87,46.68,100.33,73.08,111.55,104.28,16.3
Nov,4.61,8.84,1.17,10.57,2.36,16.84,0.0,5.06,13.03,0.0
Dec,0.58,3.36,2.27,2.28,1.73,0.0,0.1,2.7,5.38,6.1
