Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.21,0.0,0.1,0.0,16.02,0.91,0.0,0.0,0.0
Feb,0.13,0.87,3.75,0.0,0.0,8.33,0.0,0.0,13.3,0.0
Mar,0.1,1.12,22.45,0.1,15.71,9.53,0.72,18.15,2.94,0.0
Apr,0.03,0.5,0.0,2.06,0.59,15.09,0.26,0.77,0.0,0.0
May,0.59,0.0,10.39,0.03,0.0,18.14,0.0,0.0,0.0,0.0
Jun,2.82,0.0,78.72,14.3,41.36,35.66,26.49,49.36,51.99,90.3
Jul,367.99,371.7,139.44,264.7,274.24,274.29,301.48,361.54,283.31,304.0
Aug,224.58,269.22,82.08,157.24,163.19,187.09,189.42,126.93,193.72,317.9
Sep,93.95,149.46,65.61,72.64,75.29,119.26,70.27,74.82,123.43,76.1
Oct,2.66,4.35,0.0,2.7,0.0,23.11,2.58,0.0,11.47,0.0
Nov,1.54,16.02,0.0,0.1,0.56,0.75,0.38,1.48,0.0,0.0
Dec,0.0,0.62,9.1,0.1,1.76,15.14,0.0,2.17,0.5,0.0
