Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.33,19.68,0.0,0.25,1.75,0.0,2.92,3.53,0.0,0.0
Feb,14.11,6.75,0.0,23.66,4.07,5.19,4.82,1.42,11.78,0.0
Mar,10.22,0.0,0.0,3.3,5.67,18.66,4.05,5.97,0.12,0.0
Apr,10.66,16.39,2.13,11.79,30.69,37.54,9.01,53.59,9.81,6.1
May,46.61,58.54,36.41,53.84,55.45,47.91,17.97,29.76,49.57,22.7
Jun,118.11,72.38,61.35,136.5,100.99,90.16,99.21,106.45,97.91,117.2
Jul,209.6,178.25,117.83,225.4,169.85,244.38,168.78,141.48,258.36,141.3
Aug,188.01,175.27,79.32,243.6,202.57,188.2,183.06,196.22,204.41,271.6
Sep,131.12,154.63,82.95,116.01,195.33,161.59,173.25,180.55,165.79,73.2
Oct,41.53,68.65,14.24,13.57,34.3,42.42,21.34,31.69,42.79,35.1
Nov,8.06,6.12,2.3,0.0,0.0,15.81,1.03,0.0,6.83,0.0
Dec,0.26,2.09,7.55,0.28,0.07,12.91,0.0,0.04,0.0,2.1
