Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,18.81,24.3,4.14,19.05,22.5,5.12,10000,10000,10000,10000,10000,10000,0.0
Feb,14.98,31.35,0.0,17.28,44.3,0.0,10000,10000,10000,10000,10000,10000,0.0
Mar,21.29,31.12,0.52,28.18,0.0,0.0,10000,10000,10000,10000,10000,10000,0.0
Apr,74.48,88.22,12.48,58.42,28.42,16.11,10000,10000,10000,10000,10000,10000,9.52
May,98.82,84.23,30.0,87.87,48.08,41.87,10000,10000,10000,10000,10000,10000,95.42
Jun,8.54,95.96,2.75,7.43,82.82,7.49,10000,10000,10000,10000,10000,10000,74.48
Jul,35.18,60.68,4.43,35.17,74.54,0.0,10000,10000,10000,10000,10000,10000,97.36
Aug,57.01,55.47,12.44,26.13,66.94,19.87,10000,10000,10000,10000,10000,10000,156.67
Sep,69.78,62.03,88.54,44.39,117.95,93.04,10000,10000,10000,10000,10000,10000,267.48
Oct,182.65,200.73,84.52,177.02,191.62,92.47,10000,10000,10000,10000,10000,10000,77.44
Nov,194.08,181.47,253.81,169.56,180.49,257.64,10000,10000,10000,10000,10000,10000,45.61
Dec,51.83,67.43,75.87,50.67,68.33,75.9,10000,10000,10000,10000,10000,10000,0.14
