Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.63,5.46,0.0,10000,10000,10000,10000,10000,10000,12.0
Feb,0.54,4.49,17.43,10000,10000,10000,10000,10000,10000,48.3
Mar,1.36,6.37,22.12,10000,10000,10000,10000,10000,10000,0.0
Apr,7.05,12.7,3.06,10000,10000,10000,10000,10000,10000,21.4
May,6.86,10.73,32.54,10000,10000,10000,10000,10000,10000,12.9
Jun,121.85,111.18,55.04,10000,10000,10000,10000,10000,10000,116.1
Jul,124.24,192.25,23.2,10000,10000,10000,10000,10000,10000,177.6
Aug,103.41,123.49,65.64,10000,10000,10000,10000,10000,10000,212.8
Sep,67.23,88.29,58.33,10000,10000,10000,10000,10000,10000,152.4
Oct,114.8,118.0,23.07,10000,10000,10000,10000,10000,10000,363.4
Nov,10.62,37.7,24.53,10000,10000,10000,10000,10000,10000,29.4
Dec,1.34,6.91,7.27,10000,10000,10000,10000,10000,10000,0.0
