Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,87.42,101.28,165.27,76.29,125.37,191.47,112.31,0.0,119.66,120.25,0.0,116.59,1.8
Feb,235.34,93.48,95.5,251.02,160.8,102.98,236.92,165.36,109.9,237.6,112.01,113.37,113.4
Mar,45.63,70.01,54.13,63.6,115.89,63.01,58.07,44.05,81.54,62.32,127.48,80.95,74.0
Apr,22.3,72.75,108.44,39.2,104.41,90.43,90.72,93.76,115.89,91.89,28.14,116.06,166.4
May,36.5,44.03,26.88,59.07,81.63,38.47,89.55,66.23,50.97,90.6,39.29,50.51,78.6
Jun,28.65,63.66,121.26,37.72,83.05,122.55,0.0,0.0,123.53,0.0,7.74,129.61,177.0
Jul,143.96,172.59,113.73,148.02,128.34,120.15,139.3,115.39,140.88,145.92,115.36,141.45,88.4
Aug,178.08,169.25,55.04,170.06,129.63,70.41,155.11,152.66,96.99,156.15,175.35,99.19,108.8
Sep,69.23,107.35,13.71,43.44,136.12,29.13,9.57,97.52,33.22,10.29,99.69,60.78,154.4
Oct,6.8,18.67,0.71,14.28,37.21,13.49,0.0,6.29,20.68,0.0,8.81,5.83,25.8
Nov,6.14,11.43,0.0,27.14,20.79,0.0,20.13,25.67,1.13,28.42,23.79,0.0,90.0
Dec,159.71,33.69,0.0,174.34,57.43,31.81,74.23,0.0,70.56,71.82,0.0,38.64,56.6
