Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.23,20.74,0.0,33.29,39.82,26.53,0.0,40.61,32.31,21.4
Feb,6.44,18.96,5.89,14.75,0.0,10.37,10.84,0.0,37.04,40.9
Mar,6.1,15.65,0.0,65.49,0.0,18.88,33.93,0.0,30.0,9.6
Apr,41.79,11.23,11.92,15.62,28.37,19.52,42.75,28.0,8.62,45.2
May,37.06,17.48,4.22,96.6,32.39,0.0,33.45,33.47,34.98,45.2
Jun,63.33,79.78,40.95,127.61,142.73,55.57,131.41,130.37,106.73,151.1
Jul,309.35,332.59,94.88,405.81,338.94,285.47,368.67,295.83,307.23,555.9
Aug,355.49,345.74,88.45,198.38,266.24,288.02,237.03,117.07,290.61,306.9
Sep,135.65,251.84,31.96,27.53,246.83,188.51,226.8,73.99,199.4,305.9
Oct,2.12,10.56,22.72,6.05,19.56,1.71,7.01,13.63,18.68,2.8
Nov,0.96,1.52,0.0,0.0,2.53,9.76,0.0,1.22,0.0,17.0
Dec,2.54,8.64,5.67,23.3,31.35,0.22,27.28,73.51,13.18,15.4
