Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.42,10.02,0.9,7.15,8.23,10.12,1.17,4.42,8.49,1.44,2.99,10.46,0.0
Feb,6.11,12.19,4.1,5.85,9.91,0.0,0.1,0.0,2.02,5.23,6.5,0.0,1.4
Mar,11.51,11.11,0.0,13.34,11.13,0.0,0.0,17.5,13.55,1.59,11.91,30.64,25.8
Apr,28.43,13.26,4.73,30.31,14.55,24.01,0.0,3.05,2.18,0.0,2.38,2.76,0.0
May,5.87,11.95,0.0,10.69,12.47,5.26,22.05,15.56,0.0,13.24,15.11,12.6,23.2
Jun,24.75,38.33,22.8,10.04,39.88,30.75,0.0,76.83,22.81,0.0,91.89,38.12,47.6
Jul,102.1,104.17,40.59,107.81,105.17,69.25,60.45,124.23,43.28,57.99,0.0,55.0,144.6
Aug,134.06,114.21,49.52,130.97,105.14,55.86,170.42,65.09,64.63,173.85,69.39,82.14,47.6
Sep,47.61,58.14,6.54,59.85,63.3,23.83,118.28,47.79,9.77,113.72,40.47,31.02,0.3
Oct,2.79,4.6,3.79,2.15,3.34,11.72,0.0,0.0,9.18,0.0,0.0,4.74,3.9
Nov,0.7,3.08,0.0,1.06,3.05,1.93,1.22,2.69,11.78,2.47,5.52,12.22,0.0
Dec,2.5,4.4,0.0,2.76,4.39,7.8,0.0,0.0,0.0,0.0,0.0,8.52,0.0
