Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.58,2.63,0.1,0.53,4.35,9.21,0.0,16.15,0.0,3.2,16.34,6.58,0.0
Feb,0.1,1.19,0.0,0.12,1.18,0.0,0.0,5.92,1.49,1.66,5.34,3.8,0.0
Mar,0.78,3.0,0.8,1.21,4.5,2.31,0.1,4.23,9.05,7.04,8.81,0.0,0.1
Apr,0.31,1.9,0.0,0.31,1.69,12.82,3.82,14.74,0.0,3.78,10.0,13.91,3.4
May,6.03,8.77,0.0,4.19,6.97,0.35,5.86,15.41,0.0,5.71,11.24,2.07,0.6
Jun,125.07,120.35,99.72,124.88,120.74,104.94,249.98,106.11,69.71,240.09,83.3,82.1,176.6
Jul,239.41,258.71,237.49,258.09,243.61,237.87,284.66,341.16,0.0,304.55,415.57,0.0,257.6
Aug,211.88,203.62,188.53,210.68,212.36,189.84,360.41,296.24,209.45,291.85,318.23,211.21,227.5
Sep,141.11,161.01,113.01,160.99,175.35,119.88,157.53,178.31,137.95,157.0,115.79,150.71,142.7
Oct,21.22,27.91,1.17,39.56,29.64,0.0,103.59,34.33,14.38,103.23,36.75,22.21,3.4
Nov,0.2,17.45,0.18,0.3,20.92,18.06,0.0,0.0,1.8,0.0,0.91,0.0,0.0
Dec,0.26,4.89,0.0,1.53,6.73,11.06,9.94,8.22,7.26,10.1,12.39,7.07,0.0
