Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.61,7.91,0.5,2.23,7.2,0.0,3.55,19.38,0.0,3.88,0.0,11.29,0.0
Feb,29.65,28.57,0.0,11.65,18.87,20.54,2.41,10.97,0.0,1.85,4.65,1.56,0.0
Mar,14.56,25.88,30.72,12.4,16.19,14.67,20.38,0.0,3.34,16.59,0.0,10.73,0.7
Apr,17.83,23.21,0.22,9.34,19.78,0.0,0.0,13.37,11.98,7.47,5.88,9.94,52.1
May,32.46,37.23,41.13,36.02,31.48,34.28,0.0,17.62,24.34,14.9,29.97,42.21,110.1
Jun,192.57,193.36,223.87,187.96,159.03,224.73,55.81,0.0,167.92,65.05,92.48,145.72,161.6
Jul,344.53,351.08,0.0,343.79,340.97,0.0,425.39,375.7,0.0,435.93,387.4,0.0,412.1
Aug,441.52,385.73,0.0,395.82,316.76,0.0,330.97,318.45,0.0,318.92,325.53,0.0,401.2
Sep,212.34,205.62,201.8,205.06,201.34,205.4,229.35,232.36,207.08,230.23,232.36,207.31,223.4
Oct,47.31,67.58,34.23,51.96,80.4,39.88,56.8,91.08,50.92,57.03,86.24,63.11,38.5
Nov,6.0,13.76,9.75,5.99,17.44,14.86,8.11,21.59,17.53,8.6,11.24,23.45,11.7
Dec,0.22,3.36,0.86,0.73,3.53,0.0,7.87,6.2,4.82,2.9,0.6,12.44,79.7
