Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.36,5.17,0.0,7.67,5.12,16.03,1.83,3.91,1.34,1.61,0.36,1.73,0.0
Feb,0.95,5.04,0.0,0.7,5.57,0.0,0.12,7.82,0.0,0.14,8.72,7.67,1.4
Mar,1.55,7.99,0.0,2.54,8.16,15.09,3.19,1.06,0.0,2.55,1.73,0.0,14.2
Apr,26.46,44.63,13.11,24.17,44.96,32.42,2.22,39.96,25.17,3.18,40.33,26.55,19.8
May,112.07,106.06,132.07,109.74,107.86,132.0,135.56,93.43,142.76,133.57,95.83,148.13,128.4
Jun,57.05,62.56,12.61,52.95,65.12,22.15,109.87,49.73,12.14,110.36,48.9,34.81,37.7
Jul,79.17,74.58,19.31,89.25,98.43,34.71,102.77,66.03,33.98,102.59,75.79,52.69,37.9
Aug,99.96,84.3,116.39,87.31,112.22,115.18,0.0,39.29,98.58,7.06,37.9,94.48,6.4
Sep,109.26,111.89,159.86,132.54,127.4,153.82,68.64,15.3,92.17,66.43,16.99,87.19,88.6
Oct,160.04,173.79,134.86,184.87,163.25,136.32,170.57,158.0,153.05,174.79,138.54,154.2,86.4
Nov,68.26,89.86,29.18,67.64,93.81,32.37,92.11,186.75,110.74,92.68,138.64,97.49,46.3
Dec,26.58,27.68,16.25,27.29,28.36,10.32,42.21,38.2,27.03,41.81,39.7,21.87,1.0
