Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.39,12.53,14.32,0.0,0.0,9.56,9.41,0.0,0.26,0.0
Feb,3.11,7.26,23.66,2.8,0.07,5.01,0.0,8.72,3.69,10.7
Mar,0.74,4.72,20.21,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Apr,0.72,2.94,0.0,1.5,0.79,0.0,0.0,0.0,0.0,4.6
May,2.42,4.84,0.0,0.0,0.0,3.2,0.19,0.0,15.86,0.0
Jun,90.42,103.71,56.55,75.71,129.66,53.44,75.67,121.24,102.6,133.8
Jul,275.21,343.66,104.73,289.84,357.1,323.35,309.22,355.28,339.97,337.5
Aug,325.34,389.69,110.22,255.9,315.93,281.08,284.93,408.69,283.25,240.0
Sep,362.86,343.42,58.48,159.3,124.55,116.02,103.85,9.16,115.01,166.4
Oct,10.79,22.88,9.25,16.71,40.72,16.38,12.22,63.43,24.98,7.0
Nov,0.91,14.72,12.52,0.0,0.0,14.95,0.0,0.0,12.09,0.0
Dec,2.85,14.14,1.77,0.0,0.0,8.62,3.16,1.31,0.0,0.0
