Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.06,8.4,0.0,2.48,0.0,4.65,0.0,0.0,0.0,0.7
Feb,5.29,6.29,10.85,1.03,1.6,7.2,2.61,0.0,2.77,2.7
Mar,6.71,0.0,10.13,42.43,1.93,15.5,0.6,3.25,6.85,2.2
Apr,1.85,2.54,0.0,4.3,7.69,0.0,0.0,5.64,18.8,5.3
May,3.72,8.12,23.46,0.0,1.69,0.0,0.16,0.0,20.56,1.5
Jun,18.93,23.95,0.0,27.1,30.91,27.13,35.91,30.85,24.25,31.0
Jul,66.7,81.85,22.7,80.33,60.38,39.08,71.13,52.8,39.74,40.9
Aug,38.29,33.97,39.09,21.51,38.27,27.68,18.66,47.78,33.6,6.3
Sep,11.13,27.34,26.92,27.61,30.74,16.81,53.14,30.71,37.41,19.6
Oct,1.45,3.99,15.27,0.0,9.92,20.5,2.39,28.79,10.65,0.0
Nov,0.11,2.38,0.0,0.1,6.15,11.72,8.96,37.19,0.94,0.0
Dec,0.79,6.28,0.0,0.1,3.67,4.27,3.59,6.25,0.0,1.3
