Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.83,8.03,0.0,2.44,7.17,5.21,0.37,3.28,14.71,0.71,0.0,0.0,2.4
Feb,0.98,6.57,0.73,0.72,7.03,0.0,0.0,2.68,0.0,0.0,2.68,1.14,13.0
Mar,0.79,10.36,0.0,0.22,10.35,0.0,0.0,0.59,0.0,0.0,0.0,2.43,31.1
Apr,40.11,46.21,9.6,11.59,47.28,25.9,7.74,68.42,16.25,7.38,48.52,29.46,10.4
May,91.06,88.43,85.7,92.11,91.77,88.82,104.32,105.96,94.51,102.08,96.55,95.52,137.7
Jun,57.19,58.17,19.16,58.41,60.19,27.07,82.72,100.39,52.59,80.91,103.16,45.04,77.6
Jul,75.04,76.92,28.29,70.23,109.1,34.97,112.44,90.84,38.3,122.78,100.87,44.7,79.4
Aug,115.16,103.0,164.27,81.28,124.69,172.36,125.02,123.66,188.2,107.65,122.33,163.02,54.6
Sep,93.7,115.67,185.44,101.07,116.14,179.53,148.22,110.01,155.99,147.04,105.03,155.79,119.0
Oct,176.69,178.12,180.2,168.98,161.39,181.1,126.14,108.56,152.41,107.58,104.72,147.39,92.5
Nov,92.26,102.21,42.43,93.98,109.78,60.75,96.89,143.85,94.0,97.34,70.05,108.46,83.5
Dec,34.21,40.0,10.81,32.47,38.76,26.66,54.62,47.52,45.05,57.88,47.9,43.23,11.6
