Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.13,8.08,13.49,15.18,7.68,11.18,0.0,27.74,6.83,0.0,4.19,2.46,0.0
Feb,33.41,24.84,0.0,8.4,16.69,17.1,3.3,17.68,0.0,3.38,9.12,6.81,0.2
Mar,21.65,22.44,9.11,20.88,16.74,16.53,8.67,8.77,0.0,16.33,10.73,1.78,1.0
Apr,16.52,22.91,0.64,16.24,22.63,27.77,0.0,19.33,0.0,8.69,11.49,7.13,46.0
May,22.4,25.69,1.09,12.12,22.55,14.31,6.84,20.68,18.9,13.6,37.19,24.71,100.7
Jun,222.49,176.78,255.21,194.63,154.08,255.45,0.0,47.11,193.29,0.0,106.23,165.6,178.5
Jul,376.25,378.04,0.0,388.82,367.5,0.0,466.35,391.36,0.0,466.23,412.94,0.0,537.1
Aug,423.11,449.11,0.0,412.84,390.08,0.0,472.9,484.36,0.0,504.49,521.9,0.0,474.9
Sep,180.51,204.02,158.51,188.51,193.02,159.52,247.88,224.84,168.15,233.86,234.51,172.68,192.4
Oct,37.95,57.61,28.89,49.69,67.45,38.94,62.36,88.3,55.22,63.09,84.42,61.66,13.6
Nov,5.79,8.76,8.64,3.17,9.65,3.47,66.68,11.87,6.89,65.91,5.88,17.33,1.0
Dec,0.4,3.38,0.58,1.01,2.47,13.89,0.0,0.0,9.19,3.67,0.0,15.96,96.1
