Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.37,0.23,0.1,1.47,14.48,0.0,1.58,0.0,0.0,0.0,0.0,0.0
Feb,0.1,0.45,0.0,0.1,0.3,9.6,0.1,0.06,11.16,0.1,0.06,0.0,0.0
Mar,0.11,1.68,0.0,0.12,1.65,3.43,0.0,0.2,3.61,0.04,0.17,8.06,0.0
Apr,0.1,1.59,0.68,0.12,2.08,0.0,3.1,4.98,0.0,3.93,10.2,7.3,0.0
May,1.12,4.57,1.33,1.57,7.48,0.0,0.1,5.51,13.67,0.11,11.24,10.41,0.0
Jun,131.87,127.95,79.49,127.55,134.71,91.72,35.56,35.85,49.69,34.69,31.91,61.47,77.1
Jul,344.12,338.1,0.0,341.57,249.61,0.0,210.04,149.36,340.74,209.87,148.06,338.58,230.8
Aug,243.43,275.62,80.6,242.75,277.47,88.52,236.1,103.86,122.91,237.62,35.7,143.3,199.3
Sep,163.14,150.56,36.85,155.05,144.2,51.74,118.01,137.18,75.15,131.68,93.68,69.59,64.5
Oct,7.03,14.89,0.0,8.52,15.87,0.0,39.14,39.85,22.7,39.58,0.0,16.41,0.0
Nov,0.1,12.63,0.0,0.3,16.79,21.28,0.0,0.0,0.0,0.0,0.05,0.93,0.0
Dec,0.34,1.72,0.48,0.17,1.85,4.3,0.02,0.52,0.0,0.0,0.0,0.0,0.0
