Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,17.21,23.68,12.02,12.56,22.06,9.14,21.46,30.85,18.1,16.52,21.82,25.85,4.6
Feb,21.23,21.11,0.56,17.69,0.0,5.53,10.71,34.99,11.22,10.19,0.0,28.99,3.9
Mar,20.2,17.83,0.45,36.66,31.24,21.21,33.96,4.69,21.77,32.86,15.52,22.33,3.4
Apr,0.0,9.89,43.75,0.0,0.0,0.0,0.0,6.49,1.05,0.0,0.0,0.0,21.6
May,13.7,18.09,0.0,13.58,21.97,2.61,0.0,8.09,18.02,0.0,16.13,13.12,13.7
Jun,98.81,82.82,104.48,139.81,123.88,89.69,138.68,119.53,80.97,138.4,133.59,92.93,119.8
Jul,237.21,259.49,95.18,226.27,458.01,0.0,223.5,449.01,0.0,226.77,460.17,0.0,316.9
Aug,216.92,260.59,247.76,183.59,277.59,0.0,207.69,275.55,0.0,179.29,328.99,0.0,587.4
Sep,105.54,100.74,240.94,401.75,109.52,247.56,193.91,51.5,198.95,326.26,286.24,201.0,200.2
Oct,8.93,15.71,0.0,16.64,28.33,14.66,19.66,24.11,16.18,22.16,24.33,18.24,11.1
Nov,0.37,7.44,0.14,0.1,43.7,19.26,0.0,27.81,11.01,0.0,0.0,31.36,4.9
Dec,8.14,9.58,2.58,4.43,5.99,7.31,6.88,3.84,0.0,10.71,3.08,9.92,0.0
