Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.34,0.0,0.2,1.34,0.0,3.05,0.49,0.0,2.27,0.06,11.44,0.0
Feb,0.33,2.09,0.0,0.44,1.64,0.0,0.12,2.86,5.13,0.0,1.1,0.0,0.0
Mar,0.2,3.39,0.0,0.06,3.42,0.0,1.13,1.03,9.41,0.47,1.0,4.18,0.0
Apr,2.29,3.18,1.01,0.87,4.27,0.81,0.98,7.78,0.0,7.35,22.32,0.0,0.3
May,3.18,4.12,0.0,3.71,9.25,0.0,4.08,13.45,5.68,11.42,14.67,6.07,0.0
Jun,20.12,26.14,47.85,7.62,29.34,24.33,9.91,0.0,5.69,10.29,0.0,29.87,27.5
Jul,110.21,66.93,242.49,221.81,85.24,229.51,0.0,0.0,164.53,0.0,0.0,102.31,46.5
Aug,110.16,96.88,20.59,102.06,114.23,26.17,176.01,132.51,55.9,176.13,110.86,59.78,45.5
Sep,48.22,49.1,5.44,43.94,54.05,21.03,83.63,62.11,40.55,81.6,20.51,50.26,3.8
Oct,0.67,7.3,0.0,0.57,10.11,19.0,21.56,38.22,9.19,21.46,69.22,20.41,0.0
Nov,0.1,4.85,0.43,0.1,6.62,2.52,0.0,0.0,2.96,0.0,0.0,0.0,0.0
Dec,0.11,2.28,0.0,0.18,3.76,8.32,1.49,0.0,11.84,0.5,0.0,9.26,0.0
