Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.19,7.99,0.09,0.33,9.15,16.0,8.76,163.81,54.28,8.91,200.79,85.42,9.1
Feb,0.54,5.01,0.0,0.59,5.12,0.0,30.52,46.23,0.0,30.49,34.07,9.48,36.8
Mar,4.52,10.94,0.0,3.78,13.06,5.03,0.97,52.15,3.18,0.43,0.0,11.85,1.0
Apr,20.97,22.87,4.73,17.18,26.58,0.0,12.42,361.18,0.0,55.58,347.47,35.25,39.2
May,13.52,29.86,0.0,14.17,41.18,0.0,4.21,0.0,38.87,4.32,0.0,112.28,4.5
Jun,126.35,140.31,110.71,131.31,140.56,119.59,144.64,122.36,147.27,144.84,122.45,146.36,254.2
Jul,192.08,208.31,191.98,200.65,179.55,193.83,302.85,256.34,235.09,296.39,257.14,233.94,549.1
Aug,204.53,200.32,177.13,189.17,167.61,180.41,226.45,330.2,215.66,225.75,273.2,212.89,173.8
Sep,217.72,216.01,124.02,203.41,249.35,123.93,244.52,404.41,0.0,244.9,410.74,0.0,117.9
Oct,69.01,80.01,61.24,68.62,67.8,64.6,109.3,116.73,101.72,106.7,116.89,98.03,136.2
Nov,15.12,27.2,10.52,15.08,27.53,21.47,43.23,0.0,83.77,42.18,0.0,96.87,19.1
Dec,0.1,5.56,0.0,0.22,6.8,11.46,3.03,644.94,57.39,2.85,639.02,71.99,0.8
