Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.12,1.28,2.78,0.1,1.67,11.71,0.02,1.76,9.16,0.0
Feb,0.1,0.68,11.86,0.56,2.37,12.4,1.48,4.47,11.4,0.0
Mar,1.29,4.57,0.0,1.4,11.23,0.0,4.0,9.65,16.45,0.3
Apr,1.13,7.21,11.09,1.51,2.17,9.06,0.93,2.01,0.64,0.0
May,14.75,35.87,17.95,13.0,27.67,30.93,13.99,34.89,30.74,0.0
Jun,226.89,288.7,80.58,238.35,108.22,112.69,114.02,112.18,119.37,150.0
Jul,540.49,444.88,131.46,262.4,332.01,313.88,377.47,411.21,321.97,440.2
Aug,308.31,272.24,88.02,294.89,241.49,209.87,255.08,229.97,212.89,256.9
Sep,233.78,241.85,65.31,181.12,216.49,152.09,187.77,220.13,156.37,43.6
Oct,11.78,29.62,32.08,60.52,35.19,45.75,12.6,36.33,54.32,13.8
Nov,13.96,27.71,2.51,0.0,44.15,51.97,7.72,49.12,44.93,10.9
Dec,0.61,4.43,15.91,1.25,10.7,0.0,0.0,9.08,7.15,0.0
