Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.5,11.15,0.0,0.3,18.12,20.21,0.0,0.0,45.52,9.1
Feb,1.63,6.07,0.0,15.41,76.48,25.54,23.11,78.2,10.01,36.8
Mar,2.06,7.93,16.59,0.64,46.36,21.29,6.79,158.24,7.99,1.0
Apr,11.61,15.21,0.0,62.93,69.1,24.86,65.79,41.47,20.79,39.2
May,13.39,0.83,32.22,0.0,88.55,28.51,16.69,40.94,91.84,4.5
Jun,281.4,229.06,61.01,112.19,190.64,109.17,131.13,186.8,112.66,254.2
Jul,103.38,297.7,69.14,143.63,182.62,248.18,161.92,94.27,248.58,549.1
Aug,182.51,299.52,37.86,303.7,286.54,218.77,211.3,261.23,224.59,173.8
Sep,208.93,235.73,80.09,102.84,234.12,250.19,186.06,242.33,255.64,117.9
Oct,32.8,93.18,41.01,128.24,170.33,87.13,187.74,123.85,99.08,136.2
Nov,14.68,26.33,27.5,105.86,165.74,63.97,190.9,111.29,65.05,19.1
Dec,0.35,5.24,0.0,38.82,80.6,55.55,0.85,202.43,48.51,0.8
