Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.12,1.47,19.1,0.82,0.0,0.0,5.81,0.0,6.26,0.0
Feb,0.0,1.19,0.0,0.05,0.0,2.23,2.04,0.0,0.0,0.1
Mar,1.93,5.63,7.46,0.32,0.0,2.94,2.86,2.12,14.22,0.0
Apr,14.96,17.69,28.07,6.86,16.07,11.79,15.17,23.18,21.56,14.7
May,30.48,17.14,19.98,60.75,45.94,30.82,55.2,45.66,27.17,19.6
Jun,70.81,58.18,1.65,67.68,77.86,66.65,80.14,72.35,54.23,81.9
Jul,51.87,60.73,36.31,97.84,86.75,66.82,71.3,51.91,70.89,24.4
Aug,71.25,76.12,2.75,98.04,108.5,94.89,77.47,6.66,103.22,55.0
Sep,60.24,113.84,63.35,275.19,173.72,125.61,194.58,174.3,136.68,53.8
Oct,105.78,29.87,19.41,53.25,13.1,107.44,55.92,0.0,127.44,42.2
Nov,34.68,28.54,1.16,3.76,7.55,23.43,1.07,0.0,10.06,0.0
Dec,2.86,7.4,23.13,1.71,4.48,11.78,4.1,4.69,1.86,0.0
