Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.26,15.04,18.05,9.79,14.69,2.64,4.55,18.89,18.57,0.0,12.83,19.49,0.0
Feb,3.67,8.39,0.28,3.04,6.51,12.28,8.79,5.18,11.43,8.94,2.25,9.6,3.4
Mar,2.66,5.84,0.0,1.76,5.27,17.49,0.09,0.0,0.0,0.0,0.0,13.88,0.0
Apr,1.08,3.1,0.0,2.49,4.04,17.86,11.67,6.93,4.09,10.29,8.49,0.0,8.5
May,1.92,6.48,12.84,17.92,7.83,19.33,24.78,22.25,1.31,27.8,24.15,2.29,28.2
Jun,52.51,70.58,39.8,61.29,69.44,47.17,68.56,54.11,23.63,68.53,53.35,33.99,37.3
Jul,329.4,282.16,96.47,262.97,283.68,123.99,241.19,222.55,131.36,234.54,266.67,114.66,288.4
Aug,208.81,235.09,90.35,196.24,236.72,99.82,239.51,172.92,114.32,238.53,184.57,121.43,161.0
Sep,96.91,139.34,26.75,94.27,130.2,45.95,90.19,82.23,64.45,90.88,78.17,54.08,116.8
Oct,7.56,25.41,0.14,10.87,17.62,6.25,129.98,75.14,13.38,130.09,62.47,22.76,0.0
Nov,0.18,9.08,0.0,1.2,8.0,0.0,0.0,1.45,0.0,0.0,0.24,0.0,0.0
Dec,2.05,6.23,0.0,2.08,6.22,3.87,2.04,6.05,0.0,2.16,4.46,1.52,0.0
