Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.49,0.0,0.1,0.16,0.0,0.09,1.09,0.0,0.12,1.11,3.83,0.0
Feb,0.1,0.23,0.55,0.1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0
Mar,0.1,1.15,0.0,0.1,1.84,0.0,0.0,1.22,0.0,0.39,3.68,7.43,0.0
Apr,0.1,0.46,0.0,0.1,3.12,0.0,4.44,6.45,0.0,2.28,3.19,11.23,0.0
May,0.1,4.98,0.16,0.39,6.52,14.93,0.1,1.39,14.96,0.01,0.9,1.75,0.0
Jun,333.8,247.11,125.77,249.71,233.08,151.59,0.0,0.0,64.67,0.0,0.0,54.71,93.5
Jul,418.48,554.6,0.0,428.76,505.64,0.0,274.76,233.51,0.0,271.99,261.76,0.0,347.3
Aug,315.75,326.5,0.0,332.72,274.66,0.0,285.49,255.82,214.46,287.61,255.31,217.84,197.1
Sep,226.81,234.04,41.19,235.67,229.8,70.67,302.73,105.41,63.22,261.55,114.44,86.95,46.8
Oct,16.16,33.45,1.66,18.17,35.98,25.7,52.0,33.91,11.5,52.15,20.04,13.78,0.0
Nov,0.76,11.96,0.71,0.27,7.84,5.82,0.1,0.0,6.31,0.33,0.0,5.88,0.0
Dec,0.0,1.47,14.64,0.0,2.76,0.0,2.03,5.05,9.4,1.04,0.69,7.55,0.0
