Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.97,6.24,0.0,1.36,6.67,6.65,9.46,9.55,0.0,5.84,9.08,0.0,0.0
Feb,2.4,4.57,0.48,1.81,4.57,0.0,2.64,4.51,15.2,0.0,4.57,4.21,6.0
Mar,0.69,7.14,0.45,0.89,9.72,9.74,12.68,22.54,8.27,8.96,21.85,22.14,0.2
Apr,2.81,7.27,0.0,2.45,6.87,0.0,1.08,13.48,0.0,0.0,11.19,0.0,0.0
May,3.01,14.22,0.87,2.39,10.53,0.0,0.3,10.13,0.0,0.5,10.06,0.0,0.0
Jun,133.94,136.26,150.59,143.91,132.99,147.17,21.28,94.59,121.58,22.78,72.93,121.45,97.2
Jul,198.3,191.32,124.79,197.96,193.5,129.6,266.09,225.31,128.27,248.17,229.85,154.54,160.2
Aug,158.71,167.27,127.59,171.19,168.99,128.06,257.98,176.91,154.4,251.0,194.23,151.35,175.5
Sep,179.26,171.04,136.82,181.44,170.66,144.13,156.62,171.07,173.28,154.21,124.42,186.65,39.0
Oct,48.03,53.16,30.75,41.93,56.71,40.33,62.15,58.73,41.37,63.03,63.6,52.61,0.0
Nov,4.11,29.3,1.13,4.16,31.58,6.2,0.62,5.22,12.34,0.57,7.5,5.19,13.3
Dec,0.66,10.2,0.43,0.85,10.29,17.68,0.75,2.65,1.33,0.79,1.32,10.66,0.0
