Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.68,20.29,0.0,8.24,13.86,4.67,0.0,10.17,16.7,0.0,11.84,12.74,0.0
Feb,14.36,21.24,2.71,2.75,13.48,0.0,3.17,0.1,0.06,1.02,0.0,13.37,19.0
Mar,16.47,15.65,0.0,8.56,15.48,14.3,3.77,5.78,0.0,2.1,7.58,2.53,0.0
Apr,6.35,7.82,0.53,8.94,11.88,16.25,10.35,19.0,0.0,11.41,17.93,15.97,9.1
May,6.95,11.41,0.82,8.28,12.14,9.59,4.29,23.99,6.83,4.54,13.58,5.75,1.2
Jun,136.44,151.9,88.25,133.95,144.95,104.79,98.26,120.16,81.8,98.36,64.6,90.31,32.8
Jul,436.13,383.82,0.0,447.58,382.8,0.0,553.57,590.17,443.53,584.45,749.51,530.66,358.8
Aug,380.75,354.08,0.0,291.54,325.86,0.0,164.73,308.39,0.0,166.09,358.75,0.0,420.1
Sep,173.74,171.1,105.87,177.36,171.61,112.58,135.1,102.01,102.99,128.34,87.53,103.42,241.8
Oct,14.86,32.88,0.52,15.58,34.0,0.0,73.37,75.27,41.34,72.75,76.09,36.77,0.0
Nov,0.1,13.11,0.38,1.5,13.99,11.73,0.0,0.0,0.0,0.0,0.0,8.87,0.0
Dec,1.06,10.11,0.0,0.54,8.83,0.0,0.0,2.91,4.6,0.0,3.64,0.0,0.0
