Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,67.17,60.3,26.59,107.21,82.48,27.97,10000,107.79,59.78,10000,107.8,59.36,
Feb,31.57,92.44,236.18,133.12,171.95,197.36,10000,383.16,431.15,10000,383.14,424.22,
Mar,53.91,62.24,24.48,72.08,45.75,24.85,10000,58.13,32.77,10000,58.16,35.87,
Apr,72.37,62.19,71.24,40.91,127.61,64.68,10000,162.13,92.09,10000,162.13,96.41,
May,26.81,34.13,0.63,0.0,20.1,12.77,10000,0.0,13.11,10000,0.0,5.11,
Jun,43.57,54.83,127.31,53.82,73.31,103.73,10000,0.0,35.88,10000,0.0,53.83,
Jul,193.61,215.84,177.78,205.55,243.56,176.95,10000,299.04,361.67,10000,299.02,358.14,
Aug,246.82,235.86,45.32,242.85,357.91,67.92,10000,559.84,14912300.0,10000,559.84,4368134.5,
Sep,73.99,94.75,36.17,76.31,201.47,44.37,10000,961.92,0.0,10000,961.78,0.0,
Oct,23.48,22.97,16.31,45.18,29.37,7.31,10000,28.25,10.69,10000,28.2,15.64,
Nov,2.53,12.2,0.0,0.0,14.86,0.12,10000,0.0,0.0,10000,0.0,5.42,
Dec,17.25,26.39,0.35,44.36,27.88,1.13,10000,44.86,0.0,10000,44.85,12.49,
