Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.49,5.46,0.6,3.53,5.64,14.13,0.67,0.0,0.0,1.97,0.0,2.21,0.0
Feb,1.35,2.17,0.36,0.75,1.55,0.0,0.1,1.51,6.88,0.0,0.0,0.0,0.0
Mar,3.07,3.95,2.59,1.64,3.74,0.0,4.65,19.08,0.0,2.33,21.53,6.98,0.0
Apr,0.58,1.95,0.64,0.94,2.02,10.91,0.0,3.92,0.0,0.0,4.23,2.94,1.8
May,5.92,6.8,0.0,5.08,6.61,0.0,24.61,9.6,0.0,2.98,8.22,0.0,0.8
Jun,63.27,77.29,54.16,62.51,76.97,57.28,67.7,59.54,47.04,67.7,77.36,55.96,84.9
Jul,296.21,263.2,149.67,272.54,273.12,161.23,172.68,236.4,149.57,183.44,259.31,157.78,263.3
Aug,255.45,257.91,154.84,260.83,277.41,157.87,330.67,380.92,108.22,336.45,479.39,10.39,203.0
Sep,100.3,131.92,25.85,101.67,136.22,52.85,90.25,93.3,23.98,90.83,94.4,54.51,168.2
Oct,7.98,19.41,0.78,6.06,17.36,19.41,22.24,36.17,21.78,22.19,67.41,14.89,0.0
Nov,1.93,15.94,0.0,3.86,17.93,12.97,0.3,0.0,18.97,0.37,0.0,17.21,0.0
Dec,1.97,3.06,0.0,1.83,3.3,8.14,2.38,2.14,4.59,1.8,2.13,4.65,0.0
