Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,16.06,11.92,10.29,10000,10000,10000,10000,10000,10000,0.0
Feb,5.59,8.71,14.5,10000,10000,10000,10000,10000,10000,0.0
Mar,0.63,1.84,0.0,10000,10000,10000,10000,10000,10000,6.03
Apr,0.9,3.13,7.93,10000,10000,10000,10000,10000,10000,13.29
May,2.42,4.92,0.0,10000,10000,10000,10000,10000,10000,92.97
Jun,67.48,68.64,36.26,10000,10000,10000,10000,10000,10000,61.93
Jul,202.39,266.0,81.62,10000,10000,10000,10000,10000,10000,68.88
Aug,305.04,296.95,82.68,10000,10000,10000,10000,10000,10000,115.07
Sep,119.95,186.81,38.49,10000,10000,10000,10000,10000,10000,123.25
Oct,22.69,19.99,0.0,10000,10000,10000,10000,10000,10000,185.07
Nov,0.15,5.19,5.7,10000,10000,10000,10000,10000,10000,39.49
Dec,4.26,5.03,11.69,10000,10000,10000,10000,10000,10000,41.85
