Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,24.93,30.5,0.0,26.24,35.3,7.22,29.1,38.6,27.47,31.2,28.22,36.11,54.3
Feb,0.0,37.81,57.62,101.17,123.78,100.58,110.97,100.23,103.68,101.16,288.09,105.28,67.0
Mar,17.69,30.48,0.0,24.26,86.97,39.54,37.39,81.56,55.51,37.95,82.79,54.97,146.8
Apr,9.32,17.72,0.0,0.0,27.32,10.38,18.35,20.31,16.26,17.43,37.66,2.73,35.6
May,17.29,28.41,11.29,20.69,0.0,48.8,18.82,13.71,30.04,18.86,0.0,48.48,41.9
Jun,146.3,127.18,17.27,91.83,165.14,47.16,82.0,147.86,19.87,82.26,754.45,66.76,146.1
Jul,278.12,284.61,201.26,256.48,230.09,319.11,315.59,229.29,261.35,172.31,0.0,270.27,223.7
Aug,311.66,298.17,170.62,209.93,101.36,135.41,209.82,86.11,191.45,208.98,236.23,197.25,176.2
Sep,135.41,157.22,65.27,90.38,394.21,84.99,93.62,163.71,104.57,90.32,390.65,130.21,16.5
Oct,15.04,24.34,0.0,12.21,3.88,21.84,13.23,43.82,42.43,12.81,0.0,42.99,5.2
Nov,1.04,7.65,0.65,0.0,161.9,13.86,0.0,0.0,14.91,0.0,73.23,17.69,2.3
Dec,9.58,12.5,0.0,0.0,23.91,13.6,22.93,37.49,0.0,23.61,37.52,10.07,7.2
