Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.34,2.15,0.43,0.57,3.03,14.03,0.05,0.0,0.0,0.81,0.0,9.25,0.0
Feb,0.27,1.05,0.0,0.19,1.06,2.3,14.17,9.49,1.79,9.16,9.06,2.94,0.0
Mar,0.49,2.44,0.0,0.24,2.6,4.29,0.24,11.45,0.0,5.99,18.86,7.82,0.2
Apr,0.75,1.38,1.45,0.45,1.59,0.0,3.75,6.74,2.91,6.11,7.83,0.0,3.4
May,5.47,7.54,3.43,6.11,7.62,0.0,15.83,0.0,0.0,0.0,0.0,5.22,0.0
Jun,109.45,125.89,73.13,116.97,125.81,78.6,78.85,106.78,60.46,74.84,128.49,77.94,138.5
Jul,277.12,298.37,0.0,283.86,267.51,0.0,324.67,341.95,0.0,325.34,547.69,0.0,311.4
Aug,240.89,256.61,165.43,255.39,239.49,174.21,336.07,361.69,192.32,350.02,403.92,163.47,173.1
Sep,158.86,190.12,114.99,143.44,186.06,129.9,134.77,111.26,130.88,126.28,135.46,131.63,146.9
Oct,11.69,28.26,0.84,25.84,28.96,0.0,30.24,37.04,2.92,30.23,30.51,34.02,3.0
Nov,1.4,19.21,0.0,1.37,20.83,0.0,0.12,0.0,0.0,0.42,3.19,9.7,0.0
Dec,2.76,3.47,0.74,1.37,4.06,0.0,4.8,3.21,0.58,3.64,2.74,0.17,0.0
