Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.86,16.39,0.0,9.18,16.54,2.81,13.07,16.48,19.99,12.77,16.83,15.55,12.4
Feb,11.68,18.5,2.46,14.44,16.06,11.75,0.54,18.51,17.68,0.37,0.0,25.96,8.6
Mar,13.22,18.35,12.3,10.62,18.47,7.82,0.0,3.68,2.04,0.52,12.07,11.59,3.5
Apr,8.58,13.0,0.0,1.1,13.43,0.0,89.31,26.37,14.74,84.45,32.43,15.77,13.5
May,14.77,14.22,0.0,13.12,14.83,7.56,10.18,9.19,7.67,20.0,10.31,14.34,5.6
Jun,52.89,44.41,55.36,56.22,43.35,47.25,0.0,27.18,10.66,0.0,17.76,30.76,75.5
Jul,139.81,140.5,60.77,138.25,138.97,67.45,120.37,99.95,68.54,120.36,108.15,64.92,132.4
Aug,100.33,141.59,127.14,99.68,118.3,130.02,102.37,94.01,108.19,105.97,116.75,94.93,94.4
Sep,64.36,82.85,11.44,58.99,84.34,21.99,4.86,0.0,30.28,6.03,10.56,31.34,315.0
Oct,1.78,7.84,0.54,1.8,0.95,16.57,1.26,0.0,8.01,1.21,0.0,16.83,0.9
Nov,0.64,5.72,0.0,0.93,5.16,0.0,1.91,17.89,12.75,2.05,8.68,14.17,0.1
Dec,6.49,9.93,3.97,3.79,9.1,6.79,2.42,15.81,13.4,2.4,18.74,15.11,1.3
