Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.25,10.98,0.0,10000,10000,10000,10000,10000,10000,9.52
Feb,4.02,5.95,6.08,10000,10000,10000,10000,10000,10000,59.22
Mar,0.0,0.0,5.47,10000,10000,10000,10000,10000,10000,4.54
Apr,23.27,5.99,37.21,10000,10000,10000,10000,10000,10000,19.22
May,52.5,0.0,42.59,10000,10000,10000,10000,10000,10000,95.05
Jun,143.66,177.64,91.53,10000,10000,10000,10000,10000,10000,181.94
Jul,388.71,244.24,116.04,10000,10000,10000,10000,10000,10000,211.41
Aug,304.14,311.56,100.83,10000,10000,10000,10000,10000,10000,200.86
Sep,284.66,296.58,78.05,10000,10000,10000,10000,10000,10000,160.91
Oct,103.93,129.24,23.24,10000,10000,10000,10000,10000,10000,228.85
Nov,8.32,16.4,8.77,10000,10000,10000,10000,10000,10000,92.56
Dec,0.16,3.34,12.88,10000,10000,10000,10000,10000,10000,29.53
