Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.28,14.74,10.24,4.16,1.58,17.75,2.69,5.75,3.26,0.0
Feb,2.82,9.79,0.0,6.73,8.66,18.34,1.51,8.2,6.06,3.6
Mar,13.35,8.22,8.93,7.41,13.07,12.05,0.0,12.53,7.82,0.6
Apr,55.0,57.38,33.19,38.02,27.75,24.29,40.8,41.52,12.55,66.4
May,95.92,110.1,41.79,246.2,129.1,89.63,135.73,179.69,104.84,87.3
Jun,181.18,148.14,102.83,152.2,165.58,148.34,225.7,232.29,155.53,137.4
Jul,275.12,272.26,97.47,260.2,314.25,238.16,275.33,319.03,242.82,319.9
Aug,215.83,226.92,98.02,120.72,215.95,229.66,207.21,192.27,236.07,188.4
Sep,201.76,177.85,90.48,145.45,155.69,171.18,170.52,161.03,176.8,96.9
Oct,75.39,101.33,31.23,32.06,28.98,77.37,44.42,27.13,77.49,22.9
Nov,11.66,9.04,1.93,0.1,19.64,20.46,3.48,5.52,20.02,1.1
Dec,1.84,7.58,2.25,0.1,5.05,0.0,0.0,7.17,3.36,23.7
