Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,17.87,20.39,0.0,18.21,15.38,10.2,9.21,24.5,29.32,13.5
Feb,7.22,12.03,9.4,10.94,10.83,16.41,8.02,10.73,4.49,14.5
Mar,7.56,2.3,0.0,7.69,11.27,0.0,2.52,10.73,6.18,0.2
Apr,1.55,3.95,22.98,5.07,16.12,0.0,0.0,15.16,0.0,14.0
May,3.12,7.67,28.79,6.1,9.08,10.08,13.32,10.56,0.0,19.5
Jun,23.93,33.22,10.03,156.67,101.55,52.54,158.38,100.93,57.94,136.8
Jul,137.36,141.67,84.65,140.25,215.04,160.17,137.3,287.42,180.6,320.5
Aug,156.06,161.24,71.63,212.88,150.84,126.96,216.35,160.46,141.79,144.9
Sep,205.9,176.91,33.73,61.08,172.94,139.26,140.45,186.84,142.69,258.0
Oct,6.57,18.83,0.0,0.0,23.05,3.47,0.0,56.05,17.35,0.0
Nov,0.31,5.9,5.46,0.0,0.83,0.0,0.0,0.59,0.0,0.0
Dec,7.31,8.86,0.0,15.36,4.47,3.58,14.75,13.08,1.43,5.0
