Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.75,8.31,0.71,10.07,11.76,0.0,2.47,6.12,4.7,2.83,15.16,13.95,0.0
Feb,6.88,8.94,0.59,4.81,7.16,0.0,8.62,5.51,0.0,8.58,5.81,9.15,0.0
Mar,0.0,13.05,0.0,0.0,13.03,0.0,6.78,0.0,0.0,4.81,0.0,25.59,10.4
Apr,41.62,42.91,2.78,46.35,44.04,0.0,41.14,25.19,40.41,40.06,40.72,35.39,211.8
May,158.4,137.22,169.88,178.93,183.32,171.12,213.85,175.34,216.87,212.1,155.87,210.05,112.2
Jun,255.93,271.97,119.7,251.6,325.34,117.66,510.91,463.58,0.0,508.74,444.45,0.0,304.3
Jul,415.72,416.98,0.0,390.46,483.2,0.0,562.48,549.22,0.0,546.46,582.71,0.0,535.7
Aug,437.85,268.36,0.0,289.69,353.86,0.0,434.42,93.49,0.0,415.07,0.0,0.0,436.0
Sep,296.26,284.59,196.02,287.0,393.32,202.78,405.94,444.39,0.0,405.76,395.11,0.0,211.3
Oct,99.19,91.67,45.64,93.17,94.45,50.92,50.13,65.94,59.87,47.24,77.11,67.02,4.7
Nov,0.92,7.97,0.0,0.98,8.07,6.12,0.07,0.0,4.88,0.07,0.0,1.13,0.0
Dec,0.11,2.89,0.0,0.24,3.82,5.44,0.0,0.16,0.0,0.0,0.0,0.0,5.7
