Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,10.76,0.0,13.47,11.64,24.94,2.42,24.55,18.28,0.0
Feb,7.4,13.37,0.0,3.5,6.14,9.74,0.04,0.0,7.73,12.8
Mar,49.56,25.58,19.79,12.47,31.04,36.45,15.09,12.75,24.01,35.7
Apr,140.9,68.11,36.44,130.6,89.16,75.41,127.89,76.16,88.8,110.1
May,307.47,220.79,61.16,236.56,239.14,209.54,209.7,83.88,210.85,208.5
Jun,281.01,382.05,121.25,287.7,374.57,384.0,364.47,358.34,389.9,353.3
Jul,459.84,380.63,151.26,299.8,382.88,376.21,308.7,354.02,381.54,379.7
Aug,402.45,356.31,98.13,609.6,425.91,406.04,391.36,325.2,412.65,380.7
Sep,361.5,278.84,82.89,360.93,354.5,320.04,315.86,303.68,327.61,215.4
Oct,3.44,98.12,21.17,80.16,101.98,99.18,85.4,0.0,97.5,112.2
Nov,4.81,17.54,0.0,3.46,39.34,39.05,2.15,128.88,34.43,9.2
Dec,11.13,14.44,5.61,14.41,17.03,13.06,1.42,19.75,20.16,16.0
