,State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
36,maharashtra,ahmednagar,1937,28.65,31.733,34.119,36.258,37.375,32.847,28.463,28.816,29.705,31.195,29.84,28.801
37,maharashtra,ahmednagar,1938,31.156,30.201,35.873000000000005,37.586999999999996,37.025,30.294,28.561,28.910999999999998,29.476999999999997,30.331999999999997,28.951999999999998,28.335
38,maharashtra,ahmednagar,1939,30.213,32.501999999999995,33.845,36.763000000000005,37.085,32.894,28.838,28.943,29.533,32.015,28.713,27.737
39,maharashtra,ahmednagar,1940,28.925,31.934,33.499,36.913000000000004,37.491,32.806,28.660999999999998,28.287,29.976999999999997,31.541999999999998,30.625999999999998,29.004
40,maharashtra,ahmednagar,1941,29.406999999999996,32.446999999999996,36.163000000000004,38.126,38.086,33.723,29.355,29.326999999999998,30.621,32.754,30.451,30.721
41,maharashtra,ahmednagar,1942,30.004,32.117,36.149,38.531,37.847,33.538000000000004,28.461,28.494,29.316999999999997,32.251999999999995,29.502,28.929000000000002
42,maharashtra,ahmednagar,1943,30.425,30.309,35.228,36.626999999999995,37.451,31.89,28.513,28.302,29.305999999999997,30.798000000000002,30.665,27.601
43,maharashtra,ahmednagar,1944,29.803,30.868000000000002,33.926,36.486999999999995,38.435,33.235,28.897,28.491,30.135,31.462,30.039,30.203000000000003
44,maharashtra,ahmednagar,1945,28.826,30.933000000000003,35.005,36.172,37.56,33.272,28.975,28.975,29.355,31.595,28.745,27.660999999999998
45,maharashtra,ahmednagar,1946,29.066999999999997,32.109,35.205,37.488,36.769,32.071,28.816,28.298000000000002,29.699,32.629,30.406,31.128
46,maharashtra,ahmednagar,1947,30.022,32.2,35.311,36.32,37.929,34.04,29.522,29.849,29.421999999999997,30.563000000000002,30.361,29.506
47,maharashtra,ahmednagar,1948,30.615,31.747,35.119,38.031,38.342,33.073,29.342,28.869,29.423000000000002,32.55,31.616999999999997,27.945999999999998
48,maharashtra,ahmednagar,1949,30.454,31.224,35.884,37.709,37.510999999999996,32.383,29.709,29.381,29.41,31.912,29.375,29.048000000000002
49,maharashtra,ahmednagar,1950,30.034000000000002,30.756999999999998,34.442,37.404,37.348,33.37,29.054000000000002,29.639,29.936,30.918000000000003,28.976999999999997,29.165
50,maharashtra,ahmednagar,1951,29.396,31.663,35.221,36.32,38.035,33.134,30.184,28.776,31.396,32.733000000000004,31.038,28.386999999999997
51,maharashtra,ahmednagar,1952,30.090999999999998,32.723,34.091,37.993,38.08,33.032,29.574,28.381,30.141,32.319,29.264,31.244
52,maharashtra,ahmednagar,1953,29.916,33.797,37.201,37.751,37.695,33.584,29.639,28.61,30.369,32.018,30.079,28.923000000000002
53,maharashtra,ahmednagar,1954,29.168000000000003,32.999,35.325,37.824,38.388000000000005,32.631,29.094,28.906999999999996,28.619,30.654,29.215,29.561
54,maharashtra,ahmednagar,1955,30.758000000000003,32.934,36.078,36.405,37.751,32.919000000000004,29.699,28.464000000000002,30.03,31.265,28.568,28.726999999999997
55,maharashtra,ahmednagar,1956,30.448,31.679000000000002,36.001999999999995,38.006,36.646,32.144,28.006999999999998,28.423000000000002,29.502,31.234,29.934,29.149
56,maharashtra,ahmednagar,1957,30.423000000000002,30.903000000000002,34.342,37.302,37.705999999999996,33.937,29.303,28.804000000000002,30.1,32.619,31.066,30.979
57,maharashtra,ahmednagar,1958,30.624000000000002,31.846,35.248000000000005,38.187,38.363,34.423,29.17,29.255,29.763,32.08,31.381,30.009
58,maharashtra,ahmednagar,1959,31.043000000000003,32.607,36.074,38.013000000000005,38.534,33.494,28.551,28.514,29.364,31.375,30.354,30.124000000000002
59,maharashtra,ahmednagar,1960,30.136999999999997,32.815,34.602,37.791,37.684,32.486999999999995,29.682,28.112,30.015,31.355,30.066,30.595
60,maharashtra,ahmednagar,1961,30.638,30.392,36.239000000000004,37.844,37.042,32.366,28.647,28.945999999999998,29.088,30.745,30.538,29.581999999999997
61,maharashtra,ahmednagar,1962,28.398000000000003,32.099000000000004,34.75,37.164,37.925,33.209,29.249000000000002,28.785,29.409000000000002,31.250999999999998,30.079,29.413
62,maharashtra,ahmednagar,1963,30.673000000000002,32.225,35.157,36.147,37.335,32.474000000000004,29.27,27.918000000000003,29.748,32.134,31.11,30.163
63,maharashtra,ahmednagar,1964,29.381,31.835,36.101,38.715,37.187,32.59,29.1,27.963,29.5,31.965,29.741,29.018
64,maharashtra,ahmednagar,1965,30.416999999999998,31.91,34.698,37.067,37.216,33.068000000000005,29.061,29.093000000000004,30.333000000000002,32.705999999999996,31.022,30.337
65,maharashtra,ahmednagar,1966,29.851,32.806,34.87,37.532,36.53,33.795,30.263,29.212,30.23,33.008,31.973000000000003,29.903000000000002
66,maharashtra,ahmednagar,1967,29.820999999999998,32.753,35.293,37.486999999999995,37.97,33.039,29.456999999999997,28.511999999999997,29.853,32.134,30.592,31.276
67,maharashtra,ahmednagar,1968,28.805,31.304000000000002,34.523,36.999,37.152,33.649,29.546999999999997,28.427,30.825,31.094,29.599,29.55
68,maharashtra,ahmednagar,1969,29.915,32.975,36.913000000000004,38.756,38.474000000000004,33.538000000000004,29.3,28.586,29.558000000000003,32.218,32.131,30.221999999999998
69,maharashtra,ahmednagar,1970,30.239,33.241,35.472,38.437,38.289,31.8,29.436999999999998,28.545,29.675,31.948,28.772,27.521
70,maharashtra,ahmednagar,1971,28.929000000000002,32.132,34.632,38.063,36.389,31.674,29.559,28.701,30.136,30.868000000000002,28.625,27.82
71,maharashtra,ahmednagar,1972,28.351,30.378,36.249,37.351,37.785,33.814,29.949,28.772,31.133000000000003,33.525999999999996,30.331999999999997,30.645
72,maharashtra,ahmednagar,1973,30.019000000000002,32.891,35.768,39.251,38.864000000000004,33.253,28.576,28.336,28.846999999999998,31.464000000000002,29.344,29.871
73,maharashtra,ahmednagar,1974,29.816999999999997,32.388000000000005,36.285,38.046,37.146,32.986,29.566999999999997,28.614,30.746,31.410999999999998,29.291999999999998,28.338
74,maharashtra,ahmednagar,1975,28.725,31.913,34.82,38.922,37.439,32.419000000000004,29.275,28.355,29.461,32.083,28.471,27.549
75,maharashtra,ahmednagar,1976,28.5,31.583000000000002,35.347,36.475,36.661,31.636999999999997,29.159000000000002,28.399,30.075,33.34,32.498000000000005,30.396
76,maharashtra,ahmednagar,1977,30.004,32.815,37.045,37.086,36.844,32.67,29.634,28.758000000000003,29.835,32.301,32.137,28.569000000000003
77,maharashtra,ahmednagar,1978,28.881999999999998,31.239,33.343,37.027,38.04,31.649,29.006999999999998,28.488000000000003,30.064,32.255,31.833000000000002,29.572
78,maharashtra,ahmednagar,1979,31.287,31.27,34.205999999999996,37.3,37.253,34.205,30.005,28.12,30.203000000000003,32.715,31.641,29.771
79,maharashtra,ahmednagar,1980,30.379,32.845,35.027,37.931,38.238,31.274,29.081,28.066999999999997,30.478,33.516999999999996,32.4,29.281
80,maharashtra,ahmednagar,1981,28.686,32.731,34.61,37.084,37.264,33.189,29.002,28.712,29.558000000000003,32.416,29.644000000000002,29.252
81,maharashtra,ahmednagar,1982,30.6,32.022,34.474000000000004,36.544000000000004,36.653,33.565,30.096999999999998,29.296999999999997,30.724,33.333,31.351999999999997,30.555
82,maharashtra,ahmednagar,1983,29.886,31.253,34.653,36.667,38.361999999999995,34.034,30.44,29.156,29.848000000000003,31.369,29.436,29.212
83,maharashtra,ahmednagar,1984,29.801,31.405,36.051,37.725,38.596,32.79,29.175,28.303,30.092,32.316,29.955,30.63
84,maharashtra,ahmednagar,1985,30.948,32.148,36.437,37.389,37.879,32.481,29.064,28.904,30.941999999999997,31.165,30.247,30.339000000000002
85,maharashtra,ahmednagar,1986,30.266,32.434,35.757,38.080999999999996,37.808,32.283,29.49,28.357,31.081,33.638000000000005,31.910999999999998,29.462
86,maharashtra,ahmednagar,1987,31.718000000000004,32.343,35.501,37.84,36.694,33.513000000000005,30.05,29.509,31.916999999999998,32.309,31.646,29.342
87,maharashtra,ahmednagar,1988,30.693,33.137,35.287,37.494,38.157,32.711999999999996,28.664,29.048000000000002,30.465999999999998,31.563000000000002,29.863000000000003,29.213
88,maharashtra,ahmednagar,1989,29.916,31.603,33.984,37.211999999999996,37.905,31.651999999999997,29.362,28.147,30.08,32.342,31.719,29.363000000000003
89,maharashtra,ahmednagar,1990,31.051,32.036,34.031,37.21,35.931,31.276,28.962,28.256999999999998,30.024,31.241,31.329,29.824
90,maharashtra,ahmednagar,1991,29.743000000000002,32.209,35.466,36.859,38.113,32.626,28.849,28.61,31.095,32.853,31.451999999999998,29.011
91,maharashtra,ahmednagar,1992,29.51,30.973000000000003,35.538000000000004,37.278,38.302,34.005,30.535,28.636999999999997,30.56,32.176,31.29,29.254
92,maharashtra,ahmednagar,1993,30.677,31.563000000000002,34.079,37.298,38.155,33.861999999999995,29.526,28.906999999999996,29.729,32.259,30.859,28.398000000000003
93,maharashtra,ahmednagar,1994,30.151,31.471999999999998,36.246,36.051,37.7,31.961,28.581999999999997,28.581,29.63,32.473,30.337,28.480999999999998
94,maharashtra,ahmednagar,1995,27.905,32.046,34.531,37.034,36.849000000000004,34.875,30.178,30.006999999999998,30.743000000000002,32.559,31.09,30.648000000000003
95,maharashtra,ahmednagar,1996,31.623,33.321999999999996,36.751999999999995,37.534,37.934,33.9,29.894000000000002,28.71,30.195,31.358,30.096,29.581999999999997
96,maharashtra,ahmednagar,1997,28.65,30.46,35.224000000000004,35.512,36.588,32.224000000000004,29.605999999999998,28.738000000000003,29.991,32.349000000000004,33.104,31.144000000000002
97,maharashtra,ahmednagar,1998,30.546999999999997,31.622,35.04,38.281,39.118,34.184,30.0,29.73,30.394000000000002,32.448,31.151999999999997,28.749000000000002
98,maharashtra,ahmednagar,1999,28.853,33.169000000000004,35.909,38.216,36.785,31.791999999999998,29.215999999999998,28.767,29.29,31.695,30.346,28.980999999999998
99,maharashtra,ahmednagar,2000,30.4,31.41,34.184,38.619,36.556,32.097,28.844,29.480999999999998,30.586,33.266,31.224,29.073
100,maharashtra,ahmednagar,2001,30.551,32.86,34.95,37.326,37.443000000000005,32.013000000000005,28.831,28.561999999999998,30.979,32.058,30.88,30.462
101,maharashtra,ahmednagar,2002,29.024,33.445,35.558,38.53,38.047,32.455999999999996,29.932,28.208000000000002,30.08,33.1,30.976999999999997,30.250999999999998
102,maharashtra,ahmednagar,2003,29.642,31.691,35.047,38.165,37.8,33.199,29.587,28.756,29.875999999999998,32.209,33.363,30.188000000000002
103,maharashtra,ahmednagar,2004,29.578000000000003,32.0,34.914,36.931,38.361,32.354,29.011,28.421,29.593000000000004,32.205,30.399,28.58
104,maharashtra,ahmednagar,2005,29.874000000000002,31.585,34.829,36.95,38.116,32.757,29.176,28.732,29.779,31.775,29.980999999999998,28.695999999999998
105,maharashtra,ahmednagar,2006,29.483,31.838,35.16,37.906,37.718,33.158,29.301,28.82,29.71,31.9,30.399,28.869
106,maharashtra,ahmednagar,2007,29.583000000000002,31.85,34.89,37.341,37.406,33.059,29.296,28.834,30.822,32.044000000000004,30.263,29.331
107,maharashtra,ahmednagar,2008,29.998,31.38,35.078,37.508,37.724000000000004,32.87,29.145,28.704,30.004,31.916,30.331999999999997,29.02
108,maharashtra,ahmednagar,2009,30.226,33.821,36.355,39.733000000000004,39.29,34.567,26.226,28.581,30.066999999999997,30.0,27.0,27.839000000000002
109,maharashtra,ahmednagar,2010,28.160999999999998,32.679,37.613,39.9,39.903,33.033,28.323,27.29,28.8,29.194000000000003,27.5,27.096999999999998
110,maharashtra,ahmednagar,2011,29.355,31.535999999999998,36.387,38.766999999999996,37.839,31.533,29.451999999999998,28.031999999999996,28.767,29.677,29.533,28.323
111,maharashtra,ahmednagar,2012,27.355,30.793000000000003,34.452,36.7,37.871,32.833,29.386999999999997,29.355,28.733,29.065,29.2,28.741999999999997
112,maharashtra,ahmednagar,2013,29.129,31.0,34.355,36.8,38.516,30.267,27.194000000000003,27.484,29.267,29.581,28.566999999999997,27.096999999999998
113,maharashtra,ahmednagar,2014,27.774,29.25,32.387,37.167,37.580999999999996,35.833,29.613000000000003,29.194000000000003,29.533,30.903000000000002,29.066999999999997,27.323
114,maharashtra,ahmednagar,2015,26.548000000000002,30.0,32.29,35.967,37.935,31.166999999999998,30.031999999999996,28.741999999999997,28.933000000000003,30.805999999999997,29.566999999999997,28.29
115,maharashtra,ahmednagar,2016,27.71,31.414,34.032,37.4,37.032,32.633,27.871,28.0,27.933000000000003,28.516,28.767,28.29
116,maharashtra,ahmednagar,2017,27.839000000000002,31.893,34.0,38.167,38.226,31.3,28.774,28.29,29.433000000000003,30.160999999999998,28.5,27.774
117,maharashtra,ahmednagar,2018,27.805999999999997,30.429000000000002,33.645,36.9,38.839,31.967,27.548000000000002,27.323,29.9,32.032,29.733,26.645
118,maharashtra,ahmednagar,2019,29.29,31.464000000000002,35.806,38.867,38.903,34.266999999999996,27.677,27.774,26.666999999999998,27.386999999999997,27.967,27.194000000000003
119,maharashtra,akola,1901,29.428,30.64,35.812,39.361999999999995,41.013000000000005,37.302,31.05,28.94,31.693,33.35,29.471999999999998,27.958000000000002
120,maharashtra,akola,1902,30.695999999999998,33.016,37.576,40.861,41.806999999999995,38.09,31.763,31.235,31.27,32.993,29.278000000000002,27.95
121,maharashtra,akola,1903,29.868000000000002,30.585,35.183,39.417,39.583,38.153,31.230999999999998,30.013,31.021,31.894000000000002,28.180999999999997,27.499000000000002
122,maharashtra,akola,1904,30.05,31.805999999999997,35.516999999999996,40.516999999999996,41.507,35.889,31.171999999999997,30.101999999999997,30.772,32.826,28.474,28.509
123,maharashtra,akola,1905,28.656,29.236,34.974000000000004,37.566,42.559,37.955,31.225,30.489,30.747,32.503,30.421,27.203000000000003
124,maharashtra,akola,1906,28.666999999999998,31.416999999999998,35.760999999999996,40.03,41.896,35.313,30.973000000000003,30.345,30.213,31.997,30.521,28.789
125,maharashtra,akola,1907,29.718000000000004,31.362,35.309,37.762,39.705999999999996,36.592,32.016,28.897,32.189,34.534,31.568,27.489
126,maharashtra,akola,1908,28.799,31.861,34.842,40.302,40.974,36.275999999999996,30.116,29.096,31.578000000000003,33.007,29.614,26.816999999999997
127,maharashtra,akola,1909,30.914,32.803000000000004,37.479,38.653,41.015,35.726,30.526999999999997,30.348000000000003,30.523000000000003,32.189,29.776,28.976
128,maharashtra,akola,1910,29.755,31.353,35.989000000000004,39.519,40.78,35.141,31.301,30.005,30.574,31.397,27.842,28.289
129,maharashtra,akola,1911,30.156,30.326999999999998,34.221,39.328,41.879,35.388000000000005,31.906999999999996,29.772,31.194000000000003,33.639,31.998,29.228
130,maharashtra,akola,1912,30.298000000000002,33.067,36.345,40.196999999999996,41.669,38.912,31.659000000000002,29.596999999999998,31.595,33.007,29.623,27.361
131,maharashtra,akola,1913,28.803,33.441,35.328,41.166000000000004,40.559,35.32,31.016,29.596,31.366999999999997,33.498000000000005,29.986,29.043000000000003
132,maharashtra,akola,1914,29.794,32.804,35.343,39.207,40.955999999999996,35.368,30.662,30.1,31.412,33.049,31.506,28.538
133,maharashtra,akola,1915,29.116999999999997,31.682,35.609,38.945,41.413999999999994,38.754,32.257,29.824,31.548000000000002,33.048,31.997,27.743000000000002
134,maharashtra,akola,1916,28.925,31.401999999999997,36.876,40.650999999999996,41.512,33.89,31.511999999999997,29.75,31.116,32.598,29.774,27.241999999999997
135,maharashtra,akola,1917,29.254,30.805999999999997,34.968,37.883,39.111,34.741,30.225,30.377,30.228,31.607,28.439,28.203000000000003
136,maharashtra,akola,1918,27.568,32.239000000000004,35.871,38.55,40.525,34.609,32.07,29.965999999999998,32.25,33.334,31.124000000000002,28.648000000000003
137,maharashtra,akola,1919,30.499000000000002,32.667,36.963,39.117,41.021,34.8,30.659000000000002,29.631,31.256999999999998,31.840999999999998,31.493000000000002,28.143
138,maharashtra,akola,1920,29.406999999999996,31.141,36.369,39.758,39.023,36.803000000000004,30.763,30.409000000000002,32.304,34.734,30.609,28.818
139,maharashtra,akola,1921,30.459,31.846999999999998,37.779,41.07,41.772,35.13,32.061,29.971999999999998,30.165,32.052,28.518,29.029
140,maharashtra,akola,1922,29.118000000000002,33.15,36.236,40.09,41.165,35.643,30.705,29.886,30.546999999999997,32.155,28.822,26.351
141,maharashtra,akola,1923,29.156999999999996,30.996,36.214,39.575,40.325,38.458,30.826999999999998,29.476,31.01,31.281999999999996,29.465,29.522
142,maharashtra,akola,1924,30.658,33.468,37.82,41.067,41.163000000000004,37.356,31.427,30.206999999999997,30.839000000000002,30.868000000000002,28.131999999999998,28.497
143,maharashtra,akola,1925,27.419,30.331999999999997,35.94,41.108999999999995,40.015,34.786,30.311999999999998,29.776,31.793000000000003,33.869,30.688000000000002,27.497
144,maharashtra,akola,1926,29.962,33.174,36.213,37.399,40.887,39.14,31.698,29.366,31.147,32.804,29.2,28.022
145,maharashtra,akola,1927,30.554000000000002,32.31,35.774,39.906,40.986999999999995,36.236999999999995,30.425,30.093000000000004,31.523000000000003,32.399,27.476999999999997,28.79
146,maharashtra,akola,1928,29.572,31.647,36.251999999999995,39.568000000000005,41.708999999999996,36.189,30.524,30.214000000000002,30.92,32.339,30.366,28.041
147,maharashtra,akola,1929,28.622,31.35,37.214,39.563,42.071000000000005,35.452,30.905,30.581999999999997,31.401999999999997,32.68,30.366999999999997,28.415
148,maharashtra,akola,1930,29.753,30.039,36.62,39.794000000000004,41.163999999999994,36.56,30.715,29.543000000000003,31.254,33.580999999999996,29.22,29.552
149,maharashtra,akola,1931,30.511,33.118,36.265,41.032,41.818000000000005,38.150999999999996,31.221999999999998,29.64,30.656999999999996,31.688000000000002,29.605,27.840999999999998
150,maharashtra,akola,1932,29.485,30.208000000000002,35.279,38.961,41.461000000000006,36.295,30.425,30.094,31.311999999999998,33.654,30.087,28.342
151,maharashtra,akola,1933,29.618000000000002,32.772,36.709,39.413000000000004,38.794000000000004,34.446999999999996,31.41,29.735,30.513,32.251,30.21,28.201
152,maharashtra,akola,1934,28.506,31.601999999999997,35.769,40.28,41.473,36.486999999999995,30.708000000000002,29.141,30.213,31.605999999999998,28.316999999999997,28.491
153,maharashtra,akola,1935,28.201,31.522,35.179,37.764,41.418,36.409,29.979,29.406999999999996,30.066,32.994,29.979,29.584
154,maharashtra,akola,1936,29.465999999999998,31.578000000000003,35.928000000000004,38.566,41.48,34.248000000000005,31.365,29.55,30.874000000000002,32.243,30.805,28.355999999999998
155,maharashtra,akola,1937,27.919,32.417,35.177,38.556,40.867,36.461999999999996,29.98,30.148000000000003,30.910999999999998,32.086999999999996,30.714000000000002,28.158
156,maharashtra,akola,1938,31.43,30.318,37.579,40.012,40.998999999999995,32.586,29.969,30.096,31.496,31.89,29.230999999999998,28.041999999999998
157,maharashtra,akola,1939,30.468000000000004,33.459,35.059,39.332,40.924,36.187,30.725,30.288,30.791999999999998,33.152,29.048000000000002,27.351
158,maharashtra,akola,1940,29.311,32.716,34.335,39.268,41.169,35.952,30.119,29.461,31.33,32.856,30.485,29.164
159,maharashtra,akola,1941,29.359,32.019,37.531,40.779,41.87,38.034,30.815,29.914,31.904,34.037,30.612,29.671
160,maharashtra,akola,1942,29.739,32.241,37.171,40.719,41.236000000000004,37.293,29.875,29.439,30.269000000000002,32.617,29.541,28.298000000000002
161,maharashtra,akola,1943,30.456,29.938000000000002,35.975,39.259,41.096000000000004,35.26,30.315,29.441999999999997,30.521,31.42,30.2,26.776
162,maharashtra,akola,1944,29.309,31.334,35.262,38.613,41.782,36.641,30.361,29.396,31.311999999999998,32.241,29.475,29.809
163,maharashtra,akola,1945,28.654,30.811,35.73,38.722,41.425,37.04,30.474,30.003,30.622,32.495,28.723000000000003,27.19
164,maharashtra,akola,1946,29.026,32.664,36.27,40.721,40.641,34.834,30.419,29.461,31.074,33.48,30.368000000000002,30.58
165,maharashtra,akola,1947,29.3,32.408,36.23,39.225,41.743,37.505,31.241999999999997,30.877,30.868000000000002,31.309,30.531,29.038
166,maharashtra,akola,1948,29.861,31.752,36.225,40.578,42.42100000000001,35.755,30.378,29.517,30.271,33.841,31.395,27.331999999999997
167,maharashtra,akola,1949,29.658,30.984,37.062,40.668,41.47,34.96,31.115,30.826,30.226,32.782,29.254,28.846
168,maharashtra,akola,1950,30.003,30.986,35.676,40.103,41.475,37.238,30.969,31.079,31.121,32.399,28.641,28.663
169,maharashtra,akola,1951,28.553,31.798000000000002,36.809,38.907,41.635,36.499,32.255,29.677,32.229,34.158,31.166999999999998,27.745
170,maharashtra,akola,1952,29.823,33.747,35.667,41.108000000000004,42.028,36.650999999999996,31.718000000000004,29.487,31.844,33.388000000000005,29.276999999999997,31.069000000000003
171,maharashtra,akola,1953,29.559,34.85,38.495,40.34,41.536,37.408,31.133000000000003,29.504,31.886,32.617,29.683000000000003,28.596999999999998
172,maharashtra,akola,1954,28.451999999999998,33.400999999999996,36.927,40.779,42.52,36.656,31.193,30.324,29.802,31.148000000000003,29.52,28.47
173,maharashtra,akola,1955,30.651,33.74,38.037,38.228,41.369,35.748000000000005,31.311999999999998,29.404,30.811,32.156,28.603,28.118000000000002
174,maharashtra,akola,1956,30.351,32.496,37.277,40.327,40.58,34.493,29.838,29.802,31.094,32.315,29.629,28.999000000000002
175,maharashtra,akola,1957,30.149,31.055999999999997,35.678000000000004,39.251999999999995,40.66,37.352,31.225,29.99,31.549,33.292,32.364000000000004,31.136
176,maharashtra,akola,1958,30.559,32.402,36.695,41.062,42.218999999999994,38.5,31.006999999999998,30.439,30.71,32.879,31.576999999999998,29.21
177,maharashtra,akola,1959,30.565,32.884,37.359,40.335,42.268,37.208,30.348000000000003,29.298000000000002,30.513,33.078,30.93,29.726
178,maharashtra,akola,1960,29.070999999999998,33.243,35.299,39.97,41.041000000000004,35.045,31.258000000000003,28.986,31.53,32.486,29.971999999999998,30.488000000000003
179,maharashtra,akola,1961,30.741,30.573,37.475,40.269,40.97,35.787,30.35,29.985,29.91,31.430999999999997,30.513,28.098000000000003
180,maharashtra,akola,1962,27.753,32.232,35.621,38.965,40.926,36.843,31.35,30.326999999999998,30.394000000000002,31.874000000000002,30.611,28.596
