arunachal pradesh,upper siang,2004,,,,,,,,,,,,
arunachal pradesh,upper siang,2005,,216.3,,322.2,142.7,,,0.0,139.0,92.7,0.0,0.0
arunachal pradesh,upper siang,2006,,,,,0.0,,719.0,,784.7,323.0,124.7,0.0
arunachal pradesh,upper siang,2007,28.1,0.0,59.1,0.0,,474.0,,0.0,,,8.0,3.0
arunachal pradesh,upper siang,2008,,0.0,,0.0,113.7,,,357.5,289.2,,,6.9
arunachal pradesh,upper siang,2009,15.0,,,0.0,,,,,,,,0.0
arunachal pradesh,upper siang,2010,0.0,,306.8,124.3,354.8,713.2,551.0,434.5,899.0,335.7,105.7,8.7
assam,n. c. hills,2004,,,,,,,,,,,,
assam,n. c. hills,2005,,,,,,,,,,,,
assam,n. c. hills,2006,,,,,,,,,,,,
assam,n. c. hills,2007,,,15.0,143.0,385.0,397.0,,0.0,,,,
assam,n. c. hills,2008,,,,,,,,,,,,
assam,n. c. hills,2009,,,,,,,,,,,,0.0
assam,n. c. hills,2010,,,36.3,195.5,104.2,195.8,201.0,241.4,178.0,45.8,3.1,23.3
bihar,bhabua,2004,,,,0.0,8.6,206.5,239.4,359.8,64.0,0.0,,
bihar,bhabua,2005,,,,,,58.2,54.7,230.6,102.6,0.0,,0.0
bihar,bhabua,2006,,,,,,,,,,,,
bihar,bhabua,2007,,,,,,,,,,,,
bihar,bhabua,2008,,,,,,,,,,,,
bihar,bhabua,2009,,,,,,,185.2,40.4,217.5,42.2,0.0,0.0
bihar,bhabua,2010,0.0,0.0,0.0,0.0,22.3,7.9,199.6,241.5,151.7,3.7,0.0,0.5
bihar,west champaran,2004,,0.0,0.0,0.0,0.0,106.1,457.4,153.1,211.1,24.9,7.8,0.0
bihar,west champaran,2005,,16.6,,,,92.8,306.1,481.9,99.5,117.1,50.4,4.0
bihar,west champaran,2006,,,,,0.0,259.7,437.5,432.5,225.8,26.7,,
bihar,west champaran,2007,,32.4,,,,88.0,793.6,492.7,847.8,0.0,,
bihar,west champaran,2008,,,,,,225.1,508.6,458.1,154.8,19.8,,
bihar,west champaran,2009,,,,,151.2,159.0,470.1,471.3,112.8,73.0,,
bihar,west champaran,2010,0.5,,,,,158.6,486.0,608.9,454.5,74.2,0.0,0.0
daman and diu,daman,nan,,,,,,,,,,,,
daman and diu,diu,nan,,,,,,,,,,,,
daman and diu,diu,2004,,,,,,,,,,,,0.0
daman and diu,diu,2005,,,,,,,,,,,0.0,
daman and diu,diu,2006,,,,,,,,,53.7,,,0.0
daman and diu,diu,2007,3.0,2.0,0.0,0.0,0.0,,,,0.0,,,
daman and diu,diu,2008,,,,,0.0,,431.4,155.0,254.0,0.0,0.0,0.0
daman and diu,diu,2009,0.0,0.0,0.0,0.0,0.0,124.3,763.5,6.3,5.5,3.0,5.0,0.0
daman and diu,diu,2010,0.0,0.0,0.0,0.0,0.0,73.7,793.2,285.6,30.6,0.0,0.0,0.0
jharkhand,santhal parganas,2004,3.0,0.0,0.9,71.2,107.2,416.8,236.6,277.7,440.0,399.2,,
jharkhand,santhal parganas,2005,,,,,0.0,160.3,290.9,107.8,141.6,11.4,,0.0
jharkhand,santhal parganas,2006,,,,,,48.6,670.8,190.8,699.6,5.6,,
jharkhand,santhal parganas,2007,,,7.3,23.0,50.0,154.9,597.2,308.1,374.1,55.8,0.0,
jharkhand,santhal parganas,2008,33.6,0.0,,,,85.9,416.8,256.1,205.1,28.4,,
jharkhand,santhal parganas,2009,,,,,,54.1,220.2,277.1,300.0,71.9,4.0,0.0
jharkhand,santhal parganas,2010,0.2,,,,,134.1,303.6,201.3,186.2,84.4,,4.0
kerala,kannur,nan,,,,,,,,,,,,
mizoram,chhimtuipui,2004,0.0,,71.0,,,161.0,1217.0,0.0,0.0,135.0,12.0,0.0
mizoram,chhimtuipui,2005,,0.0,,16.0,62.0,171.5,242.0,,486.0,,5.0,0.0
mizoram,chhimtuipui,2006,0.0,0.0,0.0,5.0,350.0,458.0,779.0,434.5,324.5,205.0,0.0,0.0
mizoram,chhimtuipui,2007,0.0,0.0,0.1,241.0,0.0,791.8,473.0,0.0,851.3,189.0,0.0,0.0
mizoram,chhimtuipui,2008,,0.0,,0.0,0.0,,,,337.5,,,
mizoram,chhimtuipui,2009,,0.0,20.7,79.0,,,,,,,,
mizoram,chhimtuipui,2010,,,,,,,,,,,,0.0
pondicherry,mahe,nan,,,,,,,,,,,,
tamil nadu,krishnagiri,2004,,,,,,,,,,,,
tamil nadu,krishnagiri,2005,,,,,,54.3,78.0,96.7,178.3,418.0,170.7,59.2
tamil nadu,krishnagiri,2006,0.0,0.0,46.4,21.0,63.0,108.8,7.0,77.3,38.4,126.1,79.9,6.6
tamil nadu,krishnagiri,2007,0.0,1.9,0.6,93.6,96.9,48.5,117.8,113.5,114.6,192.5,46.6,106.9
tamil nadu,krishnagiri,2008,2.7,3.5,112.1,24.2,101.9,37.3,115.7,182.1,110.5,214.6,102.0,3.9
tamil nadu,krishnagiri,2009,0.4,0.0,11.3,48.3,157.4,40.3,12.7,120.6,283.8,35.1,155.4,41.4
tamil nadu,krishnagiri,2010,1.8,0.0,1.9,58.9,168.6,61.2,129.8,97.5,79.4,119.9,274.7,10.6
uttar pradesh,sahuji maharajnagar,2004,0.0,0.0,0.0,0.0,0.0,223.0,139.0,187.0,128.0,34.0,0.0,
uttar pradesh,sahuji maharajnagar,2005,,,,0.0,26.0,155.0,67.0,,,0.0,0.0,0.0
uttar pradesh,sahuji maharajnagar,2006,0.0,0.0,0.0,0.0,0.0,39.0,302.8,231.8,12.6,9.0,0.0,0.0
uttar pradesh,sahuji maharajnagar,2007,0.0,42.0,0.0,2.1,0.0,45.0,144.0,71.0,,,,
uttar pradesh,sahuji maharajnagar,2008,,,,,,166.5,420.5,,53.0,0.0,5.0,
uttar pradesh,sahuji maharajnagar,2009,0.0,0.0,,,29.0,0.0,66.0,162.5,136.0,26.0,39.0,26.0
uttar pradesh,sahuji maharajnagar,2010,0.0,23.0,0.0,0.0,0.0,25.0,127.5,121.0,110.0,15.0,3.0,0.0
